Date,BoroughID,grocery_pharmacy,parks,residential,retail_recreation,transit,workplaces
2021-08-10,10,3,104,11,-4,-42,-48
2021-08-10,11,-4,76,10,-8,-48,-47
2021-08-10,12,3,92,12,-27,-45,-52
2021-08-10,13,-10,43,13,-33,-37,-59
2021-08-10,14,-4,63,11,-16,-40,-57
2021-08-10,15,7,144,12,1,-34,-40
2021-08-10,16,5,51,11,-3,-36,-46
2021-08-10,17,1,108,10,-8,-52,-46
2021-08-10,18,6,98,10,-7,-35,-42
2021-08-10,19,-20,58,15,-44,-72,-64
2021-08-10,20,-3,128,14,-22,-46,-51
2021-08-10,21,12,98,13,-2,-39,-54
2021-08-10,22,-6,66,13,-16,-44,-53
2021-08-10,23,4,267,9,-11,-37,-44
2021-08-10,24,6,69,10,-8,-42,-56
2021-08-10,25,6,73,14,-8,-48,-66
2021-08-10,26,-6,47,13,-21,-43,-50
2021-08-10,27,-1,111,12,-1,-47,-55
2021-08-10,28,3,42,13,-37,-43,-58
2021-08-10,29,-1,57,11,2,-42,-54
2021-08-10,30,-8,42,16,-16,-41,-57
2021-08-10,31,3,61,12,13,-24,-55
2021-08-10,32,0,12,12,-33,-56,-56
2021-08-10,33,-8,48.5,13,-6,-39,-54
2021-08-11,1,-42,-48,0,-67,-62,-53
2021-08-11,2,-16,17,12,-43,-46,-56
2021-08-11,3,5,120,8,-6,-34,-47
2021-08-11,4,-5,72,12,-7,-39,-52
2021-08-11,5,7,85,12,-12,-45,-50
2021-08-11,6,5,105,9,-1,-40,-44
2021-08-11,7,3,58,14,-4,-43,-56
2021-08-11,8,-20,52,13,-48,-42,-57
2021-08-11,9,5,68,12,-2,-43,-45
2021-08-11,10,1,103,10,-2,-43,-49
2021-08-11,11,-7,63,10,-12,-49,-47
2021-08-11,12,3,97,12,-23,-48,-50
2021-08-11,13,-15,48,13,-30,-37,-59
2021-08-11,14,-5,53,10,-21,-46,-55
2021-08-11,15,7,147,12,-2,-31,-41
2021-08-11,16,1,60,11,-4,-36,-47
2021-08-11,17,-2,121,10,-10,-51,-46
2021-08-11,18,4,90,9,-8,-34,-41
2021-08-11,19,-21,69,15,-46,-72,-63
2021-08-11,20,-3,126,13,-20,-49,-51
2021-08-11,21,10,86,13,-5,-41,-53
2021-08-11,22,-10,58,13,-16,-46,-51
2021-08-11,23,0,267,9,-20,-37,-41
2021-08-11,24,1,69,10,-14,-42,-55
2021-08-11,25,4,67,14,-7,-46,-66
2021-08-11,26,-7,47,13,-23,-42,-50
2021-08-11,27,1,91,12,-3,-47,-55
2021-08-11,28,-3,40,13,-39,-41,-57
2021-08-11,29,2,58,10,6,-44,-51
2021-08-11,30,-8,45,15,-17,-42,-57
2021-08-11,31,4,56,12,9,-27,-53
2021-08-11,32,-2,27,12,-29,-53,-54
2021-08-11,33,-9,48.5,13,-6,-40,-53
2021-08-12,1,-43,-59,0,-67,-63,-53
2021-08-12,2,-18,5,12,-44,-45,-56
2021-08-12,3,2,93,8,-6,-31,-47
2021-08-12,4,-3,49,12,-13,-40,-51
2021-08-12,5,7,59,11,-14,-44,-47
2021-08-12,6,5,72,9,-5,-36,-44
2021-08-12,7,5,53,13,-6,-46,-56
2021-08-12,8,-21,12,14,-50,-41,-58
2021-08-12,9,11,60,12,-2,-43,-46
2021-08-12,10,1,63,10,-5,-45,-47
2021-08-12,11,-3,32,10,-13,-49,-46
2021-08-12,12,3,58,12,-28,-45,-51
2021-08-12,13,-12,29,13,-34,-38,-58
2021-08-12,14,-4,33,11,-19,-42,-54
2021-08-12,15,3,75,11,-5,-36,-42
2021-08-12,16,8,36,11,-6,-37,-46
2021-08-12,17,2,81,10,-11,-50,-46
2021-08-12,18,6,54,10,-9,-37,-42
2021-08-12,19,-19,40,16,-48,-72,-62
2021-08-12,20,-6,92,13,-26,-48,-52
2021-08-12,21,14,75,13,-6,-40,-53
2021-08-12,22,-8,26,13,-19,-47,-52
2021-08-12,23,0,209,9,-21,-40,-42
2021-08-12,24,-2,42,10,-12,-45,-55
2021-08-12,25,3,53,15,-9,-47,-65
2021-08-12,26,-6,39,13,-25,-44,-47
2021-08-12,27,1,61,12,-5,-49,-55
2021-08-12,28,-5,23,14,-42,-44,-58
2021-08-12,29,0,30,11,0,-45,-53
2021-08-12,30,-9,22,15,-22,-40,-58
2021-08-12,31,3,36,12,-6,-35,-54
2021-08-12,32,-3,6,12,-32,-55,-56
2021-08-12,33,-6,48.5,13,-8,-37,-52
2021-08-13,1,-47,-60,0,-71,-59,-53
2021-08-13,2,-19,-10,12,-49,-39,-56
2021-08-13,3,3,88,8,-10,-33,-43
2021-08-13,4,-3,52,11,-17,-39,-49
2021-08-13,5,3,57,10,-21,-43,-47
2021-08-13,6,3,72,9,-9,-36,-43
2021-08-13,7,4,37,12,-13,-42,-56
2021-08-13,8,-20,19,13,-51,-34,-56
2021-08-13,9,8,46,11,-13,-41,-45
2021-08-13,10,-2,58,9,-10,-43,-46
2021-08-13,11,-6,28,9,-18,-47,-45
2021-08-13,12,6,51,11,-28,-40,-50
2021-08-13,13,-17,20,12,-39,-39,-56
2021-08-13,14,-6,28,10,-23,-39,-53
2021-08-13,15,7,92,11,-13,-34,-43
2021-08-13,16,1,36,10,-11,-36,-48
2021-08-13,17,-2,75,9,-16,-50,-46
2021-08-13,18,4,59,8,-3,-29,-41
2021-08-13,19,-22,51,14,-49,-70,-62
2021-08-13,20,-3,72,13,-32,-44,-51
2021-08-13,21,9,47,12,-10,-37,-53
2021-08-13,22,-7,28,11,-24,-42,-48
2021-08-13,23,-3,210,9,-24,-37,-41
2021-08-13,24,-1,27,10,-17,-41,-54
2021-08-13,25,3,49,11,-14,-43,-64
2021-08-13,26,-6,25,11,-31,-40,-47
2021-08-13,27,-3,53,11,-14,-45,-54
2021-08-13,28,-2,8,13,-40,-44,-56
2021-08-13,29,-4,20,10,-4,-43,-51
2021-08-13,30,-10,14,14,-27,-37,-55
2021-08-13,31,1,23,11,-15,-28,-52
2021-08-13,32,-8,1,12,-38,-49,-54
2021-08-13,33,-9,48.5,12,-15,-38,-51
2021-08-14,1,-11,-41,0,-45,-26,-54
2021-08-14,2,-13,-4,0,-42,-20,-17
2021-08-14,3,-6,123,0,-14,-19,-21
2021-08-14,4,-7,40,0,-25,-26,-16
2021-08-14,5,-1,86,0,-29,-31,-11
2021-08-14,6,-7,76,0,-19,-26,-16
2021-08-14,7,-3,38,0,-24,-24,-3
2021-08-14,8,-24,17,0,-45,-13,-5
2021-08-14,9,0,72,0,-21,-28,-13
2021-08-14,10,-7,62,0,-19,-28,-16
2021-08-14,11,-13,32,0,-24,-40,-15
2021-08-14,12,-4,47,-1,-32,-26,-16
2021-08-14,13,-20,46,-1,-36,-25,-18
2021-08-14,14,-16,43,-1,-33,-27,-27
2021-08-14,15,-2,116,0,-22,-15,-6
2021-08-14,16,-8,39,0,-25,-14,-8
2021-08-14,17,-12,101,0,-21,-46,-14
2021-08-14,18,2,32,-1,-21,-18,-7
2021-08-14,19,-16,46,-1,-44,-55,-12
2021-08-14,20,-10,60,-1,-29,-14,-2
2021-08-14,21,-2,35,0,-19,-23,-17
2021-08-14,22,-15,32,0,-29,-27,-10
2021-08-14,23,-10,196,-1,-33,-24,-8
2021-08-14,24,-9,15,0,-24,-29,-19
2021-08-14,25,0,24,-1,-22,-28,-10
2021-08-14,26,-14,43,-1,-30,-20,0
2021-08-14,27,-13,33,-1,-21,-33,-13
2021-08-14,28,-4,17,-1,-23,-23,-7
2021-08-14,29,-5,-2,0,-15,-30,-21
2021-08-14,30,-19,23,-1,-34,-23,-4
2021-08-14,31,-8,6,0,-26,-17,-14
2021-08-14,32,-7,3,0,-42,-41,-19
2021-08-14,33,-12,64,0,-26,-23,-3
2021-08-15,1,-12,-45,0,-40,-19,-54
2021-08-15,2,-13,-4,0,-37,-21,-16
2021-08-15,3,-13,112,-2,-15,-19,-20
2021-08-15,4,-12,33,-1,-23,-23,-9
2021-08-15,5,-7,35,-1,-26,-19,-10
2021-08-15,6,-5,53,-1,-11,-29,-14
2021-08-15,7,0,37,-1,-20,-23,2
2021-08-15,8,-24,22,-1,-43,-11,-12
2021-08-15,9,-1,49,-1,-17,-26,-6
2021-08-15,10,-4,37,-1,-17,-28,-9
2021-08-15,11,-14,16,0,-26,-34,-9
2021-08-15,12,-8,41,-1,-32,-26,-6
2021-08-15,13,-24,44,-1,-40,-31,-11
2021-08-15,14,-13,37,-1,-4,-10,-27
2021-08-15,15,-9,81,-1,-24,-9,5
2021-08-15,16,-7,71,0,-23,-12,-3
2021-08-15,17,-14,86,-1,-17,-47,-8
2021-08-15,18,0,27,-1,-15,-16,-8
2021-08-15,19,-21,48,-1,-43,-63,-11
2021-08-15,20,-11,73,-1,-30,-16,-2
2021-08-15,21,-3,38,-1,-20,-23,-12
2021-08-15,22,-18,23,-1,-27,-31,-9
2021-08-15,23,-12,182,-2,-24,-19,-5
2021-08-15,24,-13,41,-2,-26,-28,-19
2021-08-15,25,-5,23,-2,-24,-32,-21
2021-08-15,26,-9,44,-1,-27,-30,2
2021-08-15,27,-15,37,-1,-24,-31,-13
2021-08-15,28,-17,18,-3,-24,-23,-6
2021-08-15,29,-10,37,-1,-15,-29,-19
2021-08-15,30,-21,10,-1,-33,-31,6
2021-08-15,31,-7,22,0,-21,-20,-12
2021-08-15,32,-8,14,0,-40,-40,-17
2021-08-15,33,-18,72,-1,-23,-14,3
2021-08-16,1,-51,-64,0,-70,-63,-55
2021-08-16,2,-17,-3,14,-45,-43,-59
2021-08-16,3,-4,93,8,-6,-35,-49
2021-08-16,4,-1,58,12,-13,-41,-52
2021-08-16,5,5,47,11,-16,-45,-51
2021-08-16,6,5,83,10,-2,-40,-45
2021-08-16,7,5,46,13,-7,-47,-58
2021-08-16,8,-25,26,14,-50,-39,-61
2021-08-16,9,6,55,11,-5,-40,-47
2021-08-16,10,0,79,10,-5,-40,-49
2021-08-16,11,-7,36,10,-11,-50,-48
2021-08-16,12,0,69,13,-30,-50,-55
2021-08-16,13,-15,32,14,-35,-38,-60
2021-08-16,14,-8,34,11,-20,-44,-56
2021-08-16,15,8,100,11,-5,-35,-43
2021-08-16,16,0,37,10,-4,-37,-48
2021-08-16,17,0,90,10,-11,-52,-47
2021-08-16,18,7,65,9,-7,-35,-44
2021-08-16,19,-23,31,17,-47,-72,-66
2021-08-16,20,-7,91,14,-26,-51,-54
2021-08-16,21,7,51,14,-8,-44,-56
2021-08-16,22,-8,46,13,-19,-45,-54
2021-08-16,23,1,241,9,-16,-37,-45
2021-08-16,24,0,37,11,-15,-46,-56
2021-08-16,25,5,46,14,-11,-49,-67
2021-08-16,26,-8,24,13,-27,-48,-51
2021-08-16,27,-2,76,12,-4,-49,-57
2021-08-16,28,-3,24,14,-40,-45,-59
2021-08-16,29,-3,32,11,-3,-46,-55
2021-08-16,30,-10,24,16,-23,-46,-60
2021-08-16,31,2,30,12,-5,-32,-55
2021-08-16,32,-3,1,13,-36,-51,-56
2021-08-16,33,-5,52.5,13,-5,-41,-54
2021-08-17,1,-46,-63,0,-67,-62,-56
2021-08-17,2,-20,-8,14,-44,-46,-57
2021-08-17,3,-8,65,9,-9,-35,-48
2021-08-17,4,-6,38,13,-12,-40,-52
2021-08-17,5,5,32,12,-16,-47,-50
2021-08-17,6,2,55,10,-5,-40,-45
2021-08-17,7,5,30,15,-8,-47,-57
2021-08-17,8,-22,6,15,-50,-43,-60
2021-08-17,9,7,30,13,-5,-45,-49
2021-08-17,10,-1,57,12,-7,-43,-48
2021-08-17,11,-9,13,11,-14,-50,-48
2021-08-17,12,-1,42,14,-33,-49,-54
2021-08-17,13,-15,5,14,-34,-40,-58
2021-08-17,14,-8,20,12,-22,-44,-58
2021-08-17,15,3,69,13,-7,-34,-41
2021-08-17,16,-2,6,12,-7,-39,-47
2021-08-17,17,-4,66,11,-13,-51,-47
2021-08-17,18,1,52,10,-11,-37,-43
2021-08-17,19,-23,27,17,-47,-74,-65
2021-08-17,20,-8,78,15,-29,-49,-52
2021-08-17,21,5,38,15,-9,-40,-55
2021-08-17,22,-11,29,14,-20,-45,-53
2021-08-17,23,-1,172,10,-16,-41,-44
2021-08-17,24,3,9,11,-17,-42,-57
2021-08-17,25,3,34,15,-16,-48,-67
2021-08-17,26,-11,15,14,-27,-45,-50
2021-08-17,27,-4,49,13,-5,-48,-56
2021-08-17,28,-3,16,15,-40,-47,-59
2021-08-17,29,-5,4,12,-6,-42,-55
2021-08-17,30,-12,15,17,-21,-43,-58
2021-08-17,31,-3,19,13,-2,-32,-55
2021-08-17,32,-5,0,13,-34,-54,-57
2021-08-17,33,-9,52.5,14,-10,-41,-54
2021-08-18,1,-44,-56,0,-66,-59,-54
2021-08-18,2,-14,2,12,-43,-44,-54
2021-08-18,3,3,78,8,-8,-35,-46
2021-08-18,4,-6,52,13,-9,-40,-50
2021-08-18,5,7,62,12,-13,-45,-48
2021-08-18,6,5,84,10,-2,-40,-44
2021-08-18,7,3,48,14,-5,-45,-54
2021-08-18,8,-21,27,14,-50,-42,-55
2021-08-18,9,5,48,12,-3,-42,-44
2021-08-18,10,0,72,10,-2,-43,-47
2021-08-18,11,-7,37,10,-14,-49,-46
2021-08-18,12,3,65,12,-28,-48,-49
2021-08-18,13,-14,26,13,-31,-40,-57
2021-08-18,14,-8,30,11,-24,-47,-53
2021-08-18,15,5,111,12,-4,-32,-40
2021-08-18,16,-1,27,11,-3,-36,-46
2021-08-18,17,-4,89,10,-11,-51,-46
2021-08-18,18,3,68,10,-12,-35,-39
2021-08-18,19,-23,47,16,-47,-72,-62
2021-08-18,20,-4,98,14,-26,-50,-49
2021-08-18,21,11,62,13,-4,-36,-52
2021-08-18,22,-11,37,13,-18,-46,-50
2021-08-18,23,-3,217,9,-22,-42,-39
2021-08-18,24,1,38,11,-18,-44,-54
2021-08-18,25,3,46,14,-10,-46,-64
2021-08-18,26,-8,28,13,-25,-43,-48
2021-08-18,27,1,67,12,-4,-48,-54
2021-08-18,28,-3,28,14,-40,-45,-55
2021-08-18,29,-2,28,11,-1,-46,-51
2021-08-18,30,-11,30,16,-19,-42,-56
2021-08-18,31,1,34,12,-10,-33,-52
2021-08-18,32,-5,12,13,-30,-46,-53
2021-08-18,33,-8,52.5,13,-6,-41,-50
2021-08-19,1,-41,-59,0,-65,-60,-53
2021-08-19,2,-17,12,12,-42,-44,-54
2021-08-19,3,1,102,8,-5,-34,-46
2021-08-19,4,-3,71,12,-13,-42,-50
2021-08-19,5,7,56,11,-15,-44,-47
2021-08-19,6,3,80,9,-3,-39,-44
2021-08-19,7,3,56,13,-5,-47,-55
2021-08-19,8,-19,23,14,-49,-41,-56
2021-08-19,9,9,54,12,-3,-42,-45
2021-08-19,10,1,85,10,-5,-44,-46
2021-08-19,11,-3,45,10,-12,-48,-46
2021-08-19,12,5,57,12,-25,-45,-50
2021-08-19,13,-11,29,13,-33,-43,-57
2021-08-19,14,-5,43,11,-20,-44,-53
2021-08-19,15,4,102,11,-6,-37,-42
2021-08-19,16,6,38,10,-5,-37,-44
2021-08-19,17,1,90,10,-11,-50,-46
2021-08-19,18,5,70,10,-11,-35,-41
2021-08-19,19,-20,50,15,-46,-72,-62
2021-08-19,20,-7,88,13,-27,-49,-51
2021-08-19,21,12,72,13,0,-40,-53
2021-08-19,22,-12,30,13,-21,-47,-52
2021-08-19,23,1,210,9,-22,-45,-41
2021-08-19,24,-1,38,11,-14,-48,-54
2021-08-19,25,6,57,14,-9,-45,-64
2021-08-19,26,-6,30,13,-25,-45,-46
2021-08-19,27,-3,65,12,-2,-49,-54
2021-08-19,28,-3,25,14,-41,-48,-57
2021-08-19,29,-1,38,11,1,-46,-52
2021-08-19,30,-9,24,15,-21,-42,-56
2021-08-19,31,4,43,12,-5,-36,-54
2021-08-19,32,-2,5,13,-31,-48,-55
2021-08-19,33,-8,52.5,14,-7,-38,-51
2021-08-20,1,-46,-63,0,-69,-57,-53
2021-08-20,2,-17,0,12,-47,-39,-54
2021-08-20,3,2,86,7,-12,-33,-43
2021-08-20,4,-5,53,10,-16,-39,-48
2021-08-20,5,2,52,9,-21,-42,-47
2021-08-20,6,5,67,9,-9,-36,-42
2021-08-20,7,3,70,11,-10,-40,-55
2021-08-20,8,-19,29,13,-50,-31,-55
2021-08-20,9,3,36,10,-11,-38,-45
2021-08-20,10,-2,60,9,-11,-44,-45
2021-08-20,11,-5,26,9,-16,-47,-43
2021-08-20,12,3,43,11,-29,-41,-50
2021-08-20,13,-15,18,13,-37,-44,-55
2021-08-20,14,-9,35,9,-22,-41,-52
2021-08-20,15,7,96,10,-11,-35,-43
2021-08-20,16,-1,40,9,-11,-33,-47
2021-08-20,17,-3,65,9,-16,-49,-45
2021-08-20,18,0,57,9,-13,-30,-40
2021-08-20,19,-23,39,14,-50,-71,-62
2021-08-20,20,-6,78,12,-30,-41,-50
2021-08-20,21,4,45,12,-5,-36,-53
2021-08-20,22,-7,20,11,-22,-42,-49
2021-08-20,23,-1,230,8,-22,-39,-40
2021-08-20,24,-1,34,10,-17,-42,-53
2021-08-20,25,1,43,11,-16,-44,-63
2021-08-20,26,-7,16,11,-30,-38,-47
2021-08-20,27,-3,43,10,-11,-49,-54
2021-08-20,28,-3,10,13,-41,-44,-55
2021-08-20,29,-7,23,9,-7,-44,-51
2021-08-20,30,-10,16,13,-25,-38,-54
2021-08-20,31,1,32,11,-16,-27,-51
2021-08-20,32,-8,-4,12,-38,-49,-53
2021-08-20,33,-10,52.5,11,-14,-40,-50
2021-08-21,1,-13,-53,0,-42,-20,-52.5
2021-08-21,2,-16,-22,1,-41,-23,-16
2021-08-21,3,-8,41,1,-17,-23,-21
2021-08-21,4,-9,-12,2,-26,-37,-17
2021-08-21,5,0,24,1,-30,-32,-12
2021-08-21,6,-7,19,1,-20,-29,-16
2021-08-21,7,-3,14,1,-23,-29,-3
2021-08-21,8,-28,-15,2,-45,-11,-3
2021-08-21,9,-7,29,1,-18,-27,-13
2021-08-21,10,-7,41,1,-23,-32,-18
2021-08-21,11,-14,-11,2,-26,-41,-14
2021-08-21,12,-7,6,1,-35,-29,-17
2021-08-21,13,-16,12,2,-40,-32,-18
2021-08-21,14,-19,57,1,-33,-30,-27
2021-08-21,15,-1,51,1,-24,-15,-6
2021-08-21,16,-9,-5,1,-23,-22,-9
2021-08-21,17,-11,47,1,-22,-45,-16
2021-08-21,18,2,9,1,-21,-19,-8
2021-08-21,19,-18,10,1,-45,-57,-10
2021-08-21,20,-15,23,1,-35,-21,-2
2021-08-21,21,-6,3,1,-19,-27,-19
2021-08-21,22,-16,-2,1,-30,-36,-11
2021-08-21,23,-12,94,1,-35,-23,-9
2021-08-21,24,-9,-10,1,-28,-33,-19
2021-08-21,25,-7,-19,1,-31,-36,-12
2021-08-21,26,-18,0,0,-35,-24,0
2021-08-21,27,-13,-9,1,-22,-37,-14
2021-08-21,28,-8,-8,1,-29,-36,-9
2021-08-21,29,-10,-37,1,-22,-36,-21
2021-08-21,30,-21,-14,1,-36,-28,-5
2021-08-21,31,-8,-3,1,-24,-18,-13
2021-08-21,32,-17,-28,2,-45,-48,-17
2021-08-21,33,-12,33,2,-28,-29,-3
2021-08-22,1,-20,-41,0,-41,-21,-52.5
2021-08-22,2,-15,-19,0,-37,-26,-15
2021-08-22,3,-10,42,0,-14,-29,-19
2021-08-22,4,-13,12,0,-24,-34,-6
2021-08-22,5,-9,20,0,-27,-28,-12
2021-08-22,6,-7,32,0,-19,-28,-12
2021-08-22,7,-5,21,0,-19,-26,5
2021-08-22,8,-24,6,0,-40,-8,-8
2021-08-22,9,-6,24,0,-15,-29,-4
2021-08-22,10,-6,39,-1,-16,-32,-9
2021-08-22,11,-15,-1,1,-28,-37,-8
2021-08-22,12,-12,15,-1,-32,-25,-5
2021-08-22,13,-28,22,-1,-40,-37,-13
2021-08-22,14,-22,-11,0,-31,-29,-25
2021-08-22,15,-6,66,-1,-23,-7,8
2021-08-22,16,-10,6,0,-21,-18,-3
2021-08-22,17,-15,75,-1,-18,-46,-6
2021-08-22,18,-1,30,0,-17,-13,-7
2021-08-22,19,-21,27,0,-13,-54,-8
2021-08-22,20,-16,54,0,-34,-19,-1
2021-08-22,21,-5,17,0,-14,-19,-12
2021-08-22,22,-21,17,0,-25,-33,-8
2021-08-22,23,-14,112,-1,-26,-15,-6
2021-08-22,24,-11,2,-1,-27,-30,-19
2021-08-22,25,-9,13,-1,-24,-36,-15
2021-08-22,26,-13,17,0,-28,-22,2
2021-08-22,27,-15,16,-1,-21,-34,-8
2021-08-22,28,-21,5,-1,-28,-30,-4
2021-08-22,29,-14,0,0,-16,-36,-18
2021-08-22,30,-23,-2,-1,-33,-31,8
2021-08-22,31,-4,16,0,-19,-15,-12
2021-08-22,32,-8,-4,1,-40,-44,-16
2021-08-22,33,-18,78,-1,-21,-12,5
2021-08-23,1,-52,-60,0,-70,-63,-52
2021-08-23,2,-15,13,13,-43,-44,-57
2021-08-23,3,-3,126,8,-6,-33,-47
2021-08-23,4,-1,74,11,-9,-41,-51
2021-08-23,5,5,73,11,-14,-46,-50
2021-08-23,6,5,121,9,-2,-41,-44
2021-08-23,7,4,54,13,-3,-47,-57
2021-08-23,8,-23,46,14,-47,-39,-60
2021-08-23,9,2,72,11,1,-40,-45
2021-08-23,10,0,101,10,-6,-42,-46
2021-08-23,11,-6,51,9,-7,-50,-47
2021-08-23,12,1,80,12,-25,-49,-52
2021-08-23,13,-14,35,13,-33,-42,-58
2021-08-23,14,-9,50,10,-18,-45,-55
2021-08-23,15,6,134,11,-1,-36,-42
2021-08-23,16,-1,47,9,-2,-34,-46
2021-08-23,17,0,105,9,-9,-51,-46
2021-08-23,18,4,76,9,-6,-33,-43
2021-08-23,19,-22,46,15,-45,-72,-65
2021-08-23,20,-8,112,14,-27,-51,-53
2021-08-23,21,4,81,13,1,-41,-56
2021-08-23,22,-6,51,12,-14,-44,-51
2021-08-23,23,3,187.5,8,-5,-31,-43
2021-08-23,24,2,62,10,-15,-41,-54
2021-08-23,25,4,57,14,-9,-47,-67
2021-08-23,26,-8,36,13,-23,-47,-50
2021-08-23,27,2,83,12,-1,-51,-57
2021-08-23,28,-3,36,13,-37,-45,-58
2021-08-23,29,-2,39,10,2,-45,-54
2021-08-23,30,-11,34,16,-20,-46,-58
2021-08-23,31,3,46,12,-1,-31,-54
2021-08-23,32,-3,10,12,-32,-48,-55
2021-08-23,33,-6,65.5,12,-4,-43,-53
2021-08-24,1,-45,-58,0,-67,-61,-53
2021-08-24,2,-16,16,13,-40,-44,-56
2021-08-24,3,-4,116,8,-4,-32,-48
2021-08-24,4,-3,81,12,-6,-39,-51
2021-08-24,5,6,70,11,-12,-46,-49
2021-08-24,6,1,102,9,-4,-40,-43
2021-08-24,7,7,54,13,-1,-46,-55
2021-08-24,8,-20,39,13,-47,-42,-58
2021-08-24,9,5,60,12,1,-43,-47
2021-08-24,10,0,107,10,-4,-42,-46
2021-08-24,11,-7,53,10,-9,-50,-46
2021-08-24,12,0,85,12,-28,-48,-51
2021-08-24,13,-11,38,12,-28,-40,-57
2021-08-24,14,-7,58,10,-18,-44,-57
2021-08-24,15,5,150,11,-1,-33,-39
2021-08-24,16,2,47,10,-4,-36,-46
2021-08-24,17,-2,100,10,-9,-50,-45
2021-08-24,18,1,97,9,-1,-32,-42
2021-08-24,19,-21,56,15,-44,-73,-63
2021-08-24,20,-7,112,13,-26,-48,-50
2021-08-24,21,7,82,13,0,-39,-54
2021-08-24,22,-9,52,13,-16,-44,-52
2021-08-24,23,0,263,9,-11,-41,-43
2021-08-24,24,5,58,10,-14,-44,-56
2021-08-24,25,4,63,14,-6,-45,-66
2021-08-24,26,-10,35,13,-22,-45,-50
2021-08-24,27,-3,90,12,-1,-46,-55
2021-08-24,28,-1,39,13,-37,-47,-58
2021-08-24,29,-3,55,11,2,-44,-54
2021-08-24,30,-12,40,16,-17,-41,-56
2021-08-24,31,2,46,12,-2,-33,-55
2021-08-24,32,-1,10,12,-30,-51,-56
2021-08-24,33,-6,65.5,13,-7,-41,-53
2021-08-25,1,-43,-53,0,-65,-60,-51
2021-08-25,2,-11,16,12,-39,-43,-56
2021-08-25,3,5,104,8,-3,-38,-46
2021-08-25,4,-5,71,12,-6,-39,-50
2021-08-25,5,9,82,11,-11,-43,-50
2021-08-25,6,6,97,9,-1,-40,-44
2021-08-25,7,6,52,13,-1,-44,-55
2021-08-25,8,-23,49,13,-46,-40,-57
2021-08-25,9,1,63,11,4,-41,-45
2021-08-25,10,1,97,10,0,-42,-48
2021-08-25,11,-3,57,10,-10,-48,-46
2021-08-25,12,3,86,12,-21,-47,-50
2021-08-25,13,-12,47,12,-27,-44,-57
2021-08-25,14,-6,45,11,-20,-47,-54
2021-08-25,15,6,130,11,1,-34,-40
2021-08-25,16,0,52,10,0,-36,-46
2021-08-25,17,-2,107,10,-7,-47,-46
2021-08-25,18,4,89,9,-8,-33,-40
2021-08-25,19,-21,60,15,-44,-72,-63
2021-08-25,20,-6,122,13,-22,-49,-50
2021-08-25,21,11,79,13,0,-39,-52
2021-08-25,22,-10,48,12,-14,-43,-50
2021-08-25,23,-2,263,9,-18,-41,-40
2021-08-25,24,-1,49,11,-15,-41,-55
2021-08-25,25,3,74,14,-4,-45,-64
2021-08-25,26,-7,36,12,-20,-43,-49
2021-08-25,27,1,85,11,0,-45,-55
2021-08-25,28,-4,41,13,-38,-45,-56
2021-08-25,29,2,40,10,4,-43,-52
2021-08-25,30,-9,41,15,-15,-42,-56
2021-08-25,31,5,46,11,-5,-32,-53
2021-08-25,32,-1,10,12,-26,-48,-54
2021-08-25,33,-6,65.5,13,-4,-42,-52
2021-08-26,1,-43,-57,0,-64,-59,-52
2021-08-26,2,-16,3,12,-40,-42,-55
2021-08-26,3,2,78,8,-5,-30,-46
2021-08-26,4,0,53,12,-9,-40,-50
2021-08-26,5,6,46,11,-13,-43,-48
2021-08-26,6,6,61,9,-2,-37,-44
2021-08-26,7,6,47,13,-3,-46,-55
2021-08-26,8,-20,15,13,-47,-38,-57
2021-08-26,9,4,43,12,0,-42,-46
2021-08-26,10,0,71,10,-6,-44,-46
2021-08-26,11,0,25,9,-11,-47,-46
2021-08-26,12,3,43,11,-25,-45,-50
2021-08-26,13,-10,21,12,-30,-41,-57
2021-08-26,14,-4,26,10,-1,-35,-54
2021-08-26,15,6,81,11,-1,-35,-42
2021-08-26,16,8,23,10,-4,-34,-46
2021-08-26,17,4,79,10,-9,-47,-46
2021-08-26,18,6,49,9,-9,-35,-42
2021-08-26,19,-20,32,15,-45,-72,-63
2021-08-26,20,-9,83,13,-27,-48,-51
2021-08-26,21,12,60,13,-6,-39,-53
2021-08-26,22,-10,17,13,-16,-46,-52
2021-08-26,23,-1,187,9,-18,-42,-43
2021-08-26,24,-3,16,11,-13,-47,-55
2021-08-26,25,6,52,14,-8,-43,-65
2021-08-26,26,-7,16,13,-24,-43,-47
2021-08-26,27,0,53,12,0,-50,-55
2021-08-26,28,-5,18,13,-40,-44,-57
2021-08-26,29,-1,16,11,3,-44,-53
2021-08-26,30,-9,12,15,-19,-39,-57
2021-08-26,31,3,27,12,-5,-36,-54
2021-08-26,32,2,2,12,-30,-44,-56
2021-08-26,33,-6,65.5,13,-7,-39,-52
2021-08-27,1,-59,-58,0,-68,-55,-50
2021-08-27,2,-15,-9,11,-45,-37,-54
2021-08-27,3,6,86,7,-6,-31,-44
2021-08-27,4,-1,55,10,-12,-37,-48
2021-08-27,5,7,52,9,-16,-42,-47
2021-08-27,6,7,66,8,-6,-36,-43
2021-08-27,7,6,49,11,-6,-40,-55
2021-08-27,8,-18,22,12,-49,-29,-55
2021-08-27,9,6,42,10,-5,-37,-45
2021-08-27,10,-1,64,8,-9,-41,-45
